id;description;dbo
993930933978663;Was sie und ihre Mittäter sagen oder nicht, interessiert überhaupt keinen mehr, sie müssen alle weg!;criticism
1013049922066764;Dranbleiben !! Nicht unterkriegen lassen !;nothing
1035121743192915;Danke aus Österreich!;nothing
985373891501034;(y) STARK (y);nothing
857340944304330;Wer ist ein Schleckysilberstein???;nothing
857637457608012;Danke für den Hinweis, wir werden ihn uns zu Herzen nehmen.;nothing
857944834243941;Helmut, ich glaube nicht, dass ich mit dir über Komplimente diskutieren muss. Guck dich mal an du Clown. Sorry :);nothing
1035382853166804;NETTWERK KÖLN;nothing
857450844293340;"junges studiertes Partypeople-Volk....die Kinder sind meist keine Absicht ;-) Heute war das Gekreische ähnlich eines Boyband Konzert's...lass' sie";nothing
858307274207697;"Pegida Canada:
 There  are  less mosques here than in Europe, but they are popping up more and  more.  Our population is about half of the UK, very large country and  spread out.  Many of us see the danger of Islam, we see what is  happening in Europe,  and the attacks we had in Ottawa in October really  shook the country.  But, there is also much complacency in North  America, people don't see the danger. We want to try and change that.  That is why we want to support what is happening there. We wish you so  much success!
 vor 6 Stunden";nothing
856747224363702;Félicitations !!;nothing
987962144575542;aber wenn schulbetrieb gestört wird geht jede form von beherbergung?? haben die linksfaschisten angst das die migranten denen die show stehlen und mehr aufmerksamkeit bekommen? oder gar angst wegen einer ständigen polizeipräsenz?;criticism
862016563836768;Achtung-heute abend interwiu frau pegida Czech tv-19stunde  Ct1 und Ct24;nothing
856764611028630;Euch in Frankfurt und allen anderen in ganz Deutschland auch!!!!;nothing
856934597678298;Ich vermute mal, das die sich die Namen hier rauspicken... damit sie Kommentare umgehen.. :);nothing
1388461153223905280;High five mit dem Stuhl in nazi Fresse https://t.co/6qJrNWwUog;nothing
858117694226655;"Und ich interessiere mich dafür weil ich z.b jeden tag Zeitungen vor mir habe ( arbeite in einer Buchhandlung). Ich finde es schrecklich was dem Mädchen angetan wurde ! Ich sehe jeden tag wie sie sich hier benehmen, mit ihren markenklamotten und großen handy, sprechen jede Frau an, ja sogar 14 jährige mädchen, ich will das es einfach nur aufhört ! 
Also nichts hier mit Nazi !";nothing
963494487022308;S O F O R T;nothing
856831477688610;[@IND]  Hein Niveau  wird mit i vorn geschrieben . ....fällt  manchmal  schwer was zu beschreiben  was man selbst nicht ist.;nothing
1095905927114496;Wenn so ein LKW erst mal rollt sitzen die sicher nicht mehr da. Schade das es noch zu viele nette Menschen gibt.;nothing
990962847608805;Durchaus möglich, leider.;nothing
856826447689113;tobias geh spielen auf der nächsten autobahn and ami go home;nothing
1108173052554450;Diesen linken Vollpfosten sind dermaßen realitätsfremd und leben in ihrer eigenen Welt. Wirklich extrem bescheuert. Dass sie auch immer so zu Gewalt neigen, sollte uns zu denken geben...;nothing
991265364245220;Hoffentlich nie! Berlin ist und bleibt bunt. Punkt!!!;nothing
895626263809131;Krankes Stück Dreck!;nothing
857830990921992;ich bin ausländer und du?;nothing
856737421031349;Ihr seid großartig. :);nothing
856990214339403;Soll das jetzt heißen du schreibst mit einer FataMorgana? xDDDDD;nothing
882759645095793;Nein !...das waren die Pegida - Spaziergänger ! und erstochen wurde er mit einer Haarnadel einer zornigen Rentnerin.;nothing
857143720990719;GidF;nothing
1011167595588330;Alles gute nach Nürnberg;nothing
1095963590442063;Überrollt  das Pack;nothing
987884074583349;Hier im ganzen Thread ist kein Satz der Willkommensbefürworter zu lesen........wird noch nach Ausreden....äh Argumenten gesucht?????;nothing
1124350100936745;Ihr seid Super,bin stolz auf Euch ????;nothing
857215804316844;Die Frau Bohn braucht einen Mann , damit sie wieder klar denken kann !;nothing
968112319893858;... oder fanfaren...;nothing
983429358362154;Endlich mal jemand der Stolz auf seine Heimat und seine Familie ist !!! ???? Nachdem eine Anke Schneider enthüllt worden ist, hört man komischer weise keinen Ton mehr von ihr ... gibt ja leider genügend Personen die sich an der gegenwärtigen Situation bereichern möchten !!! Traurig, Traurig, Traurig;criticism
1012249922146764;"Pfui, schämt euch. 
Wer da hingeht, der sollte auch auf Weihnachten verzichten.";nothing
895170680521356;Pavel Neira, Todenhöfer zeigt, dass was von den Medien tagtäglich verschleiert wird. Wer sagt denn bitteschön, dass er in der Politik versagt hätte? Ist man denn schon ein Versager, wenn man sich von der Politik zurückzieht um andere sinnvollere Ziele zu verfolgen? Garantiert nicht!;nothing
894846620553762;Der hat Alzheimer im Endstadium.;nothing
883026841735740;Was sagt Cem Özdemir? Diese Tat geht auf das Konto rechtsradikaler Deutscher!;nothing
855056661199425;"Ich bin Ausländer ;-)";nothing
856826611022430;Da es z.B. die geforderten Volksabstimmungen nicht gibt, ist das so. Ihre Argumentation wird flacher....hmmm welches Studium war das ?;nothing
856846574353767;"Marco Bloedorn: Erklär doch bitte mal warum du auf deiner FB-Seite Menschen als ""Judenpack"" beschimpfst! Nazi,  oder wie?";nothing
1112456705459418;Genauso ist das politische Verhalten bei 90 % der Deutschen. Alles sehr sehr wohlgefällig.;nothing
1044196118952144;Es lebten keine 600.000 Ausreisepflichtigen im Januar 2015 in Deutschland, sondern nach http://dip21.bundestag.de/dip21/btd/18/039/1803987.pdf (Seite 38) 40.970 unmittelbar Ausreisepflichtige und (Seite 28) 113.221 Geduldete.;nothing
1007326375972452;Sind eben verstrahlte Menschenb.;nothing
857036101001481;Hast du etwas gegen Schwarze oder Behinderte oder Moslem - oder nur etwas gegen Menschen ganz allgemein..?;nothing
856826844355740;Haha...  bist du aber witzig.;nothing
1152501068121648;"#PEGIDA #MundAufmachen 

Mal davon abgesehen, dass diese Nummer für jeden Arbeitsrechtler ein Heimspiel sein sollte, ist es eine Frechheit sondergleichen! 

+++ VERBAND - Arbeiterwohlfahrt will AfD-Mitglieder nicht beschäftigen

Magdeburg. Mit Rassismus will die AWO nichts zu tun haben. Deshalb droht der Verband, Mitarbeitern zu kündigen, wenn sie in der AfD Mitglied sind. +++";nothing
857904547581303;Ein wichtiger Muslimischer Mann der in Dresden Arbeitgeber ist sagte in einem Interview :„Wir  müssen auch weiterhin ein attraktiver Ort für sehr gut  ausgebildete  ausländische Arbeitskräfte bleiben. Wir brauchen die besten  Leute und  die schlauesten Köpfe, egal von welchen Orten der Welt sie zu  uns  kommen.“ Er sprach von Abu Dhabi, nicht von Dresden.;nothing
1152552411449847;"""Wer für eine solche Weltsicht eintritt, arbeitet an der Abschaffung des modernen Sozialwesens und seiner Sicherungssysteme für sozial Benachteiligte"" . Ein sogenanntes ""modernes Sozialwesen""  das ausschließlich dazu dient Asylanten, Scheinasylanten und der Asylindustrie zu nützen, möchte ich nicht unterstützen. Sicherungssysteme für deutsche sozial Benachteiligte existieren schon längst nicht mehr in ausreichendem Maß. Solche Äusserungen zeigen, dass die Institution AWO keine demokratischen Werte vertritt und damit auch in einer Demokratie nichts zu suchen hat.";criticism
857854690919622;ich mach das schon über 60 jahre. ich kann nicht mehr.;nothing
856841144354310;genau.. :);nothing
855499947821763;Es muss weiter gehen;nothing
1012254092146347;Bei einer Gegenüberstellung der jetzigen Fertilitätsraten Deutsch / Refugee gebe ich dem Namen noch etwa 50 Jahre;nothing
951890494849374;Ach ist das schön,schade um jeden Tritt der daneben ging hahaha.;nothing
1011045665600523;Diese beiden Napfsülzen sollen bleiben wo der Pfeffer wächst, diese Hirntüten. . .;nothing
1384447587877625856;"@Karl_Lauterbach Ich hoffe, dass sie bald vor ein Gericht gestellt werden, damit sie ihre tägliche Volksverhetzung gegen Grundgesetz &amp; FDGO endlich einstellen.  Vielleicht sollte unsere Seite auch mal mit Anzeigen beginnen.  Man erinnere sich nur an ihre Forderung nach polizeilichen Hausbesuchen.";criticism
1010801045624985;Wieder ein sehr guter Beitrag dafür wie man mit billiger Polemik Ängste und Hass schürt. Falls Ihr mit derartigen Sprüchen Menschen von Euren Ansichten überzeugen wollt - so wird das nichts...;nothing
1044262568945499;Scheisse, dann müsst Ihr Druck machen ! Viel Glück dabei ! :-), P.;nothing
856805857691172;Wo sie Recht hat, hat sie Recht!!! Da wir weitermachen, müssen besser Bands her :);nothing
856875817684176;danke Dresden ihr wart Klasse. Ich bin stolz dabei gewesen zu sein .;nothing
982763365095420;Anke Schneider.... Du hast von Deinen Eltern auch nicht viel Aufmerksamkeit ab bekommen. Vor einem Jahr hättest Du mir noch leid getan. JETZT bist Du für mich nur noch ein mode- REFUGEE-WELCOME-Idiot, wie all die anderen linksversifften Steinewerfer!;nothing
1012444858793937;Erhäng dich Schleicher oder wie auch immer du Pussy heisst tu Deutschland einen gefallen ....Adios;nothing
1064983470206742;Friedensnobelpreis,zusammen mit Mutti.;criticism
1012965565408533;Ja die Realität wird sie alle noch zur Wahrheit führen!;nothing
1137498942955194;Medial komplett ausgeblendet! Drecksbande!;nothing
1010217612349995;Super Idee. Mal sehen, wer alles kneift. Dann kennen wir endlich Ross und Reiter;nothing
857983440906747;Na die ganze EU wird nichts... Aber ein Teil von D !! :);nothing
1011461395558950;Das ist doch alles nur inszeniert um uns zu lenken oder besser gesagt abzulenken .;nothing
945463475492076;Nicht irritieren lassen,Seite wird gefunden! Mißbrauch vom Feinsten!!   https://mopo24.de/#!nachrichten/thueringens-steuerzahler-anti-nazi-proteste-8459;nothing
856861964352228;Solange es drüben keine anderen Ereignisse gibt, ist so eine PEGIDA Veranstaltung einfach die wahrscheinlichste Möglichkeit an Freibier zu kommen.;nothing
857291557642602;0,2 % Ausländer Anteil in Dresden ?? ihr habt Sorgen......geht arbeiten...;nothing
885347448170346;http://brd-schwindel.org/fakten/;nothing
1035156916522731;Pegida arbeitet konsequent, friedlich, löst viele Diskussionen aus, bringt die sog. Eliten zum kochen, die Stärke ist gerade der lange Atem, die Friedlichkeit, das es eine außerparlamentarische Opposition ist, die sich nicht an die Spielregeln hält. Geduld Leute, das WIRKT.;criticism
991552170883206;"Jetzt versuchen die Medien wieder verzweifelt die Teilnehmer zahlen niedrig zu halten. 
Ha ha ha";nothing
856747547697003;heute? nicht montag?;nothing
857978617573896;Wenn immer mehr auf die strasse gehen wird sich was tun. Das ist sicher. Und für dresden wäre eine ob von pegida sehr gut. Frau oertel wäre wählbar im gegensatz zu den Marionetten;criticism
982779048427185;Lies Dir mal die Version des GG bis 1989 durch Mädel! Töpferkurs mit 1 abgechlossen, aber Geschichte abgewählt. Dummtrulla.;nothing
1386840990661713920;"@aberabe34861088 @maybritillner @cem_oezdemir Funktioniert nicht. Die Flüchtlinge kommen übers Meer. Es gibt griechische Inseln, die sind  so nah an der türkischen Küste das ein geübter 🏊‍♂️ rüber 🏊‍♀️kann. Sanktionen bringen nix-&gt; Wirtschaft📉 Arbeitslosigkeit📈-&gt; Flüchtlinge+Türken+Kurden setzen sich in 🚣‍♂️ 🇪🇺 in 🐖💨💩";criticism
856996041005487;Wie war das der Islsm gehört nicht zu Sachsen hat doch irgendeiner gemurmelt.Ach ja der Tillich war doch der der Pegida im Dezember noch verunglimpft hat.Die Herrschaften knicken jetzt reihenweise um.Was Pegida doch so alles bewirkt.;nothing
982638708441219;Sowas sieht mann nicht in den Nachrichten;nothing
1065804653457957;So eine lüge;nothing
856847727686985;Susanne bist du jetzt eigentlich bescheuert in der Kiste? Ich schäm mich echt für Aussagen wie die von dir du toller Wessi.. Wenigstens stellen die Ossis was auf die Beine und retten Deutschland! Die haben wenigstens Eier in der Hose und sprechen die Wahrheit aus!;nothing
1007158862655870;Beleidigt nicht das Toastbrot ,sitzt hier und weint neben mir jämmerlich das es mit Antifanten verglichen wird;nothing
856770704361354;habe die demo live am pc verfolgt und konnte 30000 gegendemonstranten ausmachen;nothing
856764711028620;Freut mich so sehr ! Bin wahnsinnig stolz auf euch alle ! Ich verneige mich voller Hochachtung vor euch und euer sachliches und intelligentes Benehmen ! Danke das es euch gibt !:-);nothing
857584284279996;Das spiegelt exakt das wieder, was man leider tagtäglich erleben muss.;nothing
856842047687553;"laut n-.tv nur 15.000 Teilnehmer....   ;-)";nothing
972124789492611;Gerade auf n24!  Jim Özdemir provoziert Heidenauer Bürger!;nothing
1063667503671672;Heidi, in NRW halten die das Rekermaß schon alle ein. Eine Armlänge Abstand zum Mathebuch...;nothing
1509;Heil Hitler! Sieg Heil für Deutschland! Wir werden wieder mächtig sein!;agitation
1065829536788802;Man sollte diesen Tillich auf keinen Fall mit Fakten verwirren, das wirft ihn aus der Bahn... Seid doch bitte nachsichtig, mit dem armen Mann aus der Lausitz. Er ist Sorbe und bedarf unseres Schutzes. Dafür gibt es übrigens Fördergelder en masse. Selbstredend von den so übel faschistoiden Sachsen :);nothing
1056922467679509;Ein Anfang;nothing
856735924364832;Grüße aus dem Erzgebirge . Der Livestream war super außer die Mobile Kamera von RT ging wieder nicht richtig wie schon bei LEGIDA :(;nothing
998998336805256;Dass Herr P. sogar sehr intelligent sein muss, verstehen wohl die wenigsten...;nothing
876255982412826;Wieder mal nur Schwachsinn. Bekommt man denn mal noch was vernünftiges zu lesen?!;nothing
968202613218162;So sollte es aber auch sein;nothing
857003194338105;Ich erzähle keinen Unsinn. Dieser und ähnliche Zettel waren in meinem Briefkasten.....;nothing
856778334360591;Danke Pegida, danke Dresden, danke an alle ,die sich nicht unter bekommen lassen von diesen Medien verstrahlen Gutemenschen. Holland ist  verdammt stolz auf euch. :-D so, und da ihr so zahlreich erschienen seit ,laden die Politiker, zumindest die sich als solches behaupten wollen, Morgen zum Gratis-Multikulti-Konzert ein. Vergesst bitte eure Schilder nicht :-D viele liebe grüsse aus Holland.;nothing
1064095923628830;"Bei meinem Sohn an der Grundschule (Omsewitzer Ring, Dresden Gorbitz) werden seit nem halben Jahr die schwer traumatisierten Kinder teilweise unterrichtet. Man versucht es zumindest.
Deutsche Kinder sind Dreck und werden von den Traumatisierten bespuckt auf der Hofpause oder mit Aussagen beschimpft, die ich an dieser Stelle nicht wiederhole. 
Die Leitung der Schule sagt nichts Negatives dazu, die Lehrer auch nicht, aber seht in ihre Gesichter wenn diese Frage gestellt wird. 
Wenn diese ""Flüchtlinge"" so traumatisiert sind, warum drohen sie mit unmenschlichen Aussagen?!
Wenn die Deutschen so scheiße (Entschuldigung!) sind, was wollen sie dann hier?!
Und woher die Kleinsten dieses Verhalten und die Einstellung haben, hab ich am Montag beim jobcenter Dresden erlebt...
Ich scheiße auf Konsequenzen, wenn ich das jetzt weitergebe!!!
Ich saß dort, um nochmal anzumerken, dass ich trotz meines Gesundheitszustand arbeiten will. Ich hab einen gutartigen Tumor im Unterschenkel, dieser kann nicht entfernt werden und nur geringfügig behandelt (bringt nix). Die Aussage vom jobcenter: ""Werden sie erstmal gesund!""
ERNSTHAFT?! 
Und auf dem Gang standen zwei Asylsuchende, die nur eine Duldungsgenehmigung hatten, mit einem deutschen Helfer. Der teilte ungelogen den beiden in Englisch mit: ""Mach erstmal dein Jahr Praktikum, trink abends zwei drei Bierchen, das machen alle Deutschland. Und nach dem Jahr kann dich, da du dich integriert hast, niemand mehr abschieben. Außerdem hast du dann mehr sprachliche Kenntnisse als jeder Deutsche, die träumen nur davon.""
Lachend ging der Dialog zu Ende...
Ich bin entsetzt und wäre dem Helfer am Liebsten ins Gesicht gesprungen, das sah er mir auch an, aber lachte nur.
Ich hab ein Handybild von dir, wenn ich dich nochmal sehe, erzähl ich dir mal wer hier träumt und von was!
Und dem jobcenter kann ich nur sagen, dass ist das Letzte! Ich darf keine 14 Tage Praktikum machen, weil die Arbeitgeber mich nur ausnutzen? 
Überlegt ma bitte was ihr mir an den Kopf knallt... eurer Meinung nach bin ich schon tot... eure angebliche Mithilfe und euer Mitgefühl, könnt ihr euch in den Allerwertesten stecken!
Ich versteh die Sachsen, die auf die Straße gehen, es geht nicht um die sachsenverhetzenden und schwer Traumatisierten, es geht um eure Willkür, die Willkür und Naivität der deutschen Politik!
Entschuldigung liebe Mitbürger, aber ich musste mir jetzt mal Luft machen!!!";criticism
