text,label
"Gehe ich recht in der Annahme, lieber Ramon, das Sie ein junger Mann sind, der bisher in seinem Leben aus eigener Kraft noch nicht viel auf die Beine gestellt hat? Wahrscheinlich leben sie noch bei Mutti daheim, lernen oder studieren vielleicht sogar irgendetwas und müssen sich um den Schutz von selbst erarbeitetem Eigentum oder kulturellen Werten keine Gedanken machen. Ihr blauäugiger Idealismus in allen Ehren, doch muss ich Ihnen sagen, dass ihr erwachen fürchterlich wird. Eigentlich tun sie mir fast leid. Ihre unqualifizierten Äußerungen und Beschimpfungen wie zum Beispiel ""Rassist"" nebst Drohungen mit Anzeige wegen Verleumdung und ist wirklich mehr als lächerlich und lässt auf ihr kindliches Gemüt schließen. Versuchen Sie erwachsen zu werden, versuchen Sie die Menschen so zu sehen wie sie sind. Ein Gefälle hat immer das Bestreben Sicht auszugleichen in der Natur wie in der Physik. Dies gilt auch für die menschliche Gesellschaft. Darum funktioniert übrigens auch der Kommunismus nicht hat er nie und wird er nie. Da jedes Individuum das Bestreben hat sich selbst zu optimieren. So werden dies auch in Zukunft die so genannten Schutz suchenden tun übrigens, kommt keiner dieser Menschen, und ich meine wirklich kein einziger, direkt aus dem Kriegsgebiet. Alle diese Menschen kommen aus Lagern in Jordanien, Türkei und dem Libanon. Dort war ihr Leib und Leben nicht in Gefahr. Sie hatten eine medizinische Grundversorgung, Nahrung und auch einen Schlafplatz. Beantworten Sie mir doch bitte einmal folgende Frage: warum suchen diese Menschen nicht in Bulgarien oder Rumänien um Asyl? Beide Länder gehören der EU an und sind obendrein noch wesentlich näher (da. 2000 km) an Syrien. Ich kann es Ihnen sagen: weil es dort keine Sozialleistungen gibt. Dort würden sie nur mit dem Lebens notwendigen versorgt.",nothing
"In Gedanken bin ich bei euch, DANKE DRESDEN, DANKE SACHSEN.",nothing
Bitte nicht aufgeben!!!,nothing
wie's geht,nothing
Mit dieser Einstellung bist du hier herzlich willkommen und wirst keine Probleme haben.,nothing
Organisier doch eine. ??,nothing
Deutschland wird noch weihnen ...,nothing
"Joko und Klaas, die zwei Oberschwuchteln :D",nothing
Nich Quatschen ?...MITMACHEN! !????,nothing
dich würde sicher keiner wählen,nothing
Lernt doch den Asylanten deutsch und verkauft eure Seele gleich mit.,criticism
"Pegida Land, wir sind auf dem richtigen Weg und sollten diesen weiter verfolgen.",nothing
"Ich sage doch gar nicht dass die einzelnen Polizisten dafür oder dagegen sind in ihrer Freizeit ich sage nur, dass wir strikte Anweisung haben einfach unseren Job zu machen egal ob wir für oder gegen den Grund der Demonstration sind. Ich für meinen teil bin dagegen ihr habt zwar 2-3 sinnvolle Punkte in eurem Plan, manch andere halte ich dagegen für schwachfuk, und dazu kommt halt noch dass man auf euren Demonstrationen immer wieder rechtsradikale entdeckt und auch viele Dinge hier lesen kann die hart an der grenze zum rechsextremismus liegen. (Eher in den kommentaren)   Und ja ich hab gerade das 2. Azubi Jahr begonnen (September) mein Sohn wird im April 3 er   April 2012 Geburt meines Kindes  September 2013 Anfang der Ausbildung September 2014 2. Azubi Jahr beginnt",criticism
[[USER]] stimmt nicht ganz aber mehr als 40mal bestimmt ;-),nothing
es gibt nix mehr zu verteidigen.,nothing
[URL],nothing
vor jahren hatten die serben selber den krieg im land und dass der krieg nach deutschland durchgewinkt wird ist doch ganz klar ! die deutschen willkommensheissler haben selbst diesen zustand verursacht und nun muss deutschland auch damit klar kommen !,nothing
und die ich rief die Geister werd ich nun nicht los...,nothing
(y) :),nothing
[URL],nothing
Das bõse steckt im Menschen!,nothing
Waren sicher südländisch ausstaffierte Nazis .......,nothing
"[USER] Vielleicht sollten wir weißen Männer aufhören zu arbeiten , uns entspannt zurück lehnen u zusehen , wie der linksgrüne Vergnügungspark alleine zurecht kommt , um alles für seine geliebten Migranten bereit zu halten . Mit Gender- Gaga werden ihre Lieblinge nicht zufrieden sein",nothing
"Werte Frau Schwenglhuber! Sobald man sich vom - politischen- Gegner die Form des politischen Widerstandes diktieren läßt, hat man schon verloren. Denn, Begriffe wie Extrem, Extremismus, Neo-Faschismus, oder ähnliche Ausdrücke, werden sowohl vom politischen Regime, als auch von den sogenannten ""Antifaschisten benutzt, um uns Deutsche, gehorsam, zahlungsbereit und ""leistungswillig "" gegenüber der herrschenden Politik, sowie dem Ausland zu halten.",criticism
Gerade sie sollten nicht von eingeschränktem Verstand reden,nothing
Mein Spruch. ;-),nothing
"Ich empfand die Teilnehmerzahl als deutlich weniger als beim letzten Mal....meine Schätzungen beliefen sich auf 15.000.....irgendwie war heute auch so eine komische Stimmung.....hoffe der Sonntag war eine einmalige Angelegenheit. Reden waren gut insb. Kathrin wird immer besser, Hut ab!!",nothing
"Danke Alina. ""Drecksding"" Sehr aufmerksam ;-)",nothing
Die Ärzteschwemme macht mich krank.,nothing
"Liebe Renate Schmitt. Keiner leugnet hier die Existenz islamischer Hassprediger ab. Es ist jedoch falsch, solche Leute als Musterbeispiele für Imame darzustellen. Genauso falsch wäre es zu behaupten, alle Pfarrer wären pädophil, alle Deutschen wären ausländerfeindlich usw.",nothing
Bestimmt????????,nothing
Kurt König [URL],nothing
Die sehn ja sowas von kriegstraumatisiert aus das einen das k...kommt !!!!,nothing
"Juliana Louise , Jaaa. Ach naja... Mit dem messer zerfetzt - bei lebendigem leibe verbrannt - Kehle durchgeschnitten und dem noch dampfenden Körper vielleicht noch den Schädel zertrümmert...... geschenkt!! Viel schlimmer sind doch die Deutschen NahtsieRentner in den S-bahnen, die immer so grimmig gucken, wenn marodierende Ausländer das Abteil betreten..",nothing
"Natürlich, sie sind ja ein Teil des Volkes!",nothing
"Find ich gut das die alles finden !! Da muss sich Merkel und Co ja keine Sorgen mehr machen die finden bestimmt auch einen neuen Job für sie ????",criticism
So ist es,nothing
"Man brauch uns nicht verstehen , nur kennenlernen. ...wir haben noch Herz und Verstand",nothing
"[URL] Einfach mal tief durchatmen, Leute!",nothing
[URL],nothing
"[[USER]] , ich erziehe meine Kinder genau so! Ich lasse mir aber von keinem unterstellen andersdenkend zu sein, bloß weil es besser ins Bild passt.",nothing
Ich werde die Ansprachen von Lutz vermissen!,nothing
Thomas Wenzlawe - allererste Sahne! Tränen gelacht...,nothing
[[USER]] nicht mit dir,nothing
"Ich Eure auch nicht. Wenn Ihr eine Meinung habt, bitte. Die könnt Ihr gern kundtun. Aber dann sprecht NICHT IN MEINEM NAMEN! Ich gehöre auch zum Volk und ich kenne mehr Leute, die mit Euch nicht in einen Topf geschmissen werden wollen. Die eine andere Meinung haben. Aber die wollt Ihr ja nicht hören, weil Ihr allen pauschal unterstellt, wir wären fehlinformiert. Und nenn mich nicht Engelchen. Du nicht!",nothing
"weshalb sollte man sich hier mehr und mehr rechtfertigen ? Ich bin es leid, und werde pro PEGIDA bleiben. Bei dir ist alles schön und bunt ? Schön, ich sehe dagegen eine Bürgerbewegung, die wohl berechtigt sein muss....der Zuspruch innerhalb von 3 Monaten zeigt es. Positionspapier widerlegen.. anscheinend ist das schwer ?",nothing
So viele Idioten an einem Fleck...man erlebt immer wieder Sachen :D,nothing
"Was wollt ihr erreichen wenn alle Muslime weg sind ? Damit ihr dann in Ruhe eure behämmerte Volksmusik und euer widerliches Brot und Fast Food fressen könnt. Der einzige Klutur des Westens ist McDonalds ! Ihr habt keine Kultur, die arabiachen Ländern sind euch so überlegen und den Döner fresst ihr trotzdem !!! Ihr Heuchler Inshallah !",nothing
"[[USER]], bin völlig deiner Meinung, aber es ist sinnlos, die wollen es nicht kapieren, Schade.... Lasse mich aber von niemandem von meiner Meinung abbringen. Punkt.",nothing
"euch sind wohl die argumente ausgegangen, oder?",nothing
"Ich fordere,Das Der sofort sein Amt antritt.",nothing
"Es ging auf, beim Grönemeier Konzert Präsenz zu zeigen [URL]",nothing
"Lars Deutschmann Striezel ist sicher kein arabisches Wort. In der aufgehetzten Atmosphäre kommen solche Scherze schlecht an. Es gibt immer irgendwelche Idioten, die sowas falsch verstehen und das nimmt dem Bemühen Menschen aufzuklären leider etwas an Reputation.",nothing
Wer sind denn bitte Joko und Claas? Die Hampelmänner von Pro7 die sich für eine Hand voll Dollar zum Gespött der Nation machen? Solche Affen kann man doch nicht ernst nehmen.,nothing
"Zeitungen unterstehen keinem Pressekodex mehr. Sie arbeiten hier nachweislich für und mit der Politik Hand in Hand. Das ist ein Fakt. Die dd.vg hat 2010 einen Verlust von sage und schreibe 20,4 Mio. EUR gemacht. Ich glaube 2014/2015 werden sie das noch toppen. Ich helfe gern dabei.",criticism
"Diese sogenannten ""Ehrenamtler"" bringen die meiste Unruhe in Flüchtlingsunterkünften..... die ewige Einmischung in die Abläufe sind kaum noch zu händeln..... diese Leute sollte man sofort vor die Tür setzen.....",criticism
Daniel Nuro...Du hast doch keine Ahnung....,nothing
"Gute idee, Merkel! Lern ruhig mal einen kennen! Fahr einfach nachts ein paar mal OHNE Security durch Berlin Neukölln. ...geh doch einfach mal nachts alleine über den Platz am Kottbusser Tor! Da lernst du gleich Dutzende deiner Kulturbereicherer kennen! !! Oder...oder noch besser : Lade einfach mal ein paar zu dir nach Hause ein! Schenke denen eine wohnung ! Verzichte auf ein Großteil deines Geldes und saniere damit die Wohnung.... Schau dir an, was sie mit gesendeten Lebensmitteln machen und frage sie, was sie von schwulen , lesben und Christen halten. ... Merkel. ...du bist das LETZTE! Du hast keine Ahnung, bist von deiner utopischen Idee total verblendet ... Und völlig Realitätsfremd! Es ist ja SO leicht da oben auf dem Tron zu sitzen, wo man genug Kohle hat und in Sicherheit ist....da lebt sich's ganz gut, was? Bleib von mir aus gerne da....aber halt die Klappe und hör auf so zu tun als hättest du IRGEND EINE AHNUNG von dem was in Deutschland so passiert!!!! Ich spucke auf dich, Angie!",criticism
"Marokko ,Tunesien , von überall her kommen die Wirtschafts,,, , Entschuldigung Kriegsflüchtlinge!!!",nothing
"""Besorgte Eltern"" werden seit einem Jahr von der ANTIFA bekämpft. Letzten Samstag traf eine Wasserflasche mit gefrorenem Inhalt eine 15jährige am Kopf. Platzwunde.  Ansonsten auch das übliche Programm, Pöbeleien, Schubsen, Eier, Böller etc.  [URL]",nothing
"Da hat die Agentur für Arbeit recht, wir wollen keine Zuwanderer die uns auf der Tasche liegen. Soll die BA erst mal die 3 Millionen Arbeitslosen zum Job verhelfen und dann reden wir nochmal über Zuwanderung.",criticism
So`n Vogel.....,nothing
"ja,ja immer die Rechten ,ach das waren Linke ups;)",nothing
Pro PEGIDA jetzt erst recht B-),nothing
Arbeiten gehen und Geld verdienen und Sozialabgaben zahlen sollten auch selbstverständlich sein. Wie kann man Forderungen ohne Leistung stellen?,nothing
Respekt Herr Stöcker!!!,nothing
"Nicht wählen ist das ungünstigste, wenn man Widerstand gegen die Altpartein leisten will, da der Grundbetrag, von welchem die Prozente jeder Partei berechnet werden sich nicht an den Stimmen der möglichen Wahlberechtigten orientiert, sondern an der Menge der tatsächlich abgegebenen Stimmen. Da hilft nur die Methode, wie über mir genannt, wenn man davon ausgeht, dass die Wahl nicht getürkt wird . . .",nothing
da hat wohl dunkel-deutschland den höchsten IQ....sind wohl doch nicht so dumm wie die presse es mir vermittelt,nothing
"Ach, ihr Besorgten habt schon Endzeitvisionen? Kommt das vom Hansapils oder von eurer unsäglichen Angst ? Und, nur mal so: Angst haben ist sehr undeutsch =P",nothing
PEGIDA HÖRT IHR UNS ? > Oder sind wir doch im falschen Film ?,nothing
Das bestreitet ja auch keiner. Trotzdem wurde das hochgeputscht und jetzt? Wer redet noch davon...haben vielleicht ein paar wichtige Leute da mitgespielt?,nothing
"Wypior, ich hab versucht, ernsthafte Fragen zu stellen, Du kommst mir mit Troll. damit verlierst Du deine Ernsthaftigkeit und machst Dich selbst zum Troll.  Ich verlange nicht von Dir, dass Du das kapierst =P",nothing
mal eine Frage wer braucht diese Leute eig.?!....,nothing
"Du bist ja der Oberrassist schlechthin.Steh gerad in Aachen ( als Dresdner) an einem Dönerstand mit nem Türken und amüsieren uns köstlich und Ihr seid gerade ALLE Ossis. Wat eine scheisse..... Lass die Spritzen liegen, ist nicht gut für Dich :-)",nothing
"Frau Merkel denke ich handelt weder aus Mut heraus noch aus Mitgefühl. Beides sind nicht ihre herausragensten Eigenschaften. Kritik an ihrem schier unfassbaren Fehlverhalten beantwortet sie gestern beleidigt mit:.""...dann ist das nicht mehr mein Land "". Wie ein kleines Kind, das Widerspruch nicht gewohnt ist, mit Trotz und jetzt erst recht reagiert. Ich könnte sie schon nicht mehr für ernst nehmen, wenn ihr Handeln nicht so unabsehbar verheerende Folgen für unsere Heimat hätte. So halte ich sie mittlerweile für gefährlich.",criticism
Genau und schon braucht man keine Zeltstädte mehr aufbauen. Und man kann sich für die Belange Deutscher kümmern.,criticism
"Nix gegen Sachsen, aber die Weltachs werd in de Palz gschmeert! [URL]",nothing
Da lässt sich bestimmt was finden ????????,nothing
ganz traurig ist das ! ich weiß auch nicht was ich sagen soll. ich fang gleich an zu weinen.,nothing
"Axel Stone auch ihre Ressourcen an ""freiwilligen"" sind begrenzt! Und so eine dumme Herde nehmen die mit kusshand! Aber ob die auch die arbeitsanforderungen genügen das weiß ich noch nicht so recht",nothing
"Außerdem ist es doch egal wie ihr euch nennt solang ihr eurer Ideologie weiter verfolgt  Ps.: schön dass ihr selber nur Sprüche klopft und keine eurer Aussagen stützen könnt",nothing
"Martin,irgendwann werden Vorurteile zu Nachurteilen.(Einfach zu viele `Einzelfälle´ die wir real erleben!)",nothing
"Das ist schon mal traurig dass du nicht an das Gute glauben möchtest. Kann man nix machen. Zum Glück sehen es immer mehr, anders :)",nothing
"Weil es eine mittelalterliche Gesellschaft ist, die die Ritterburg verlaesst wenn Sie zugeschissen ist und eine neue Burg sucht. Und wenn keine da ist, muss sie irgendwie ueberfallen werden und vereinnahmt. Alles Raubritter und Piraten. Selbst nichts auf die Reihe bekommen, vor der eigenen Scheisse fluechten und sich lieber was klauen. Und wenn Du es von dieser Seite betrachtest musst Du nur noch lesen wie man sich im Mittelalter dagegen durchgesetzt hat.",nothing
"Die Ansätze der Pegida die in dem Leitfaden vereinfacht nenne ich das mal so, sind nicht verwerflich und zeigen da auch deutlich auf wo es in unserem Grundgesetz eine Veränderung Bedarf. Die Ausführungen der Anhänger sind falsch und sollten so ""damit kehre ich nicht alle unter einen Teppich"" nicht geduldet werden. Ich glaube das sie da gerade mich damit gemeint haben. :)",criticism
EINMAL WIRD UNSERE GEDULD ZU ENDE SEIN UND DANN WIRD DEM JUDEN DAS FRECHE LÜGENMAUL GESTOPFT WERDEN!,nothing
Mit der Einstellung 100%,nothing
"die Krankenversicherung für ganze Clans nicht zu vergessen ! ! ! , uns ist die Beitragserhöhung dafür ja schon sicher :-(",criticism
"brauche ich nicht, die Antifa stellt sich ganz normalen Bürgern in den Weg und verhindert die Ausübung elementarer Grundrechte",nothing
"Asoziale kinderhasserin! Dich sollte man vergasen, arme Drecksau",nothing
Sie wissen das anscheinen besser als ich. Klasse!! Lässt tief blicken. Diffamierer von Beruf oder Hobby?,nothing
"Stolz auf Dresden??? DU bist stolz auf Dresden? Ich SCHÄME mich für euch. ihr macht den Ruf unserer schönen Stadt kaputt!!!! 'Nur wegen euren Befindlichkeiten, euren Quengelspaziergängen, eurem ""Ich will das jetzt sofort haben"" Gerede geht Dresden als Kulturhistorische Stadt eurem rechten Gelaber unter. PFUI! Und ihr? Jeder, der nicht Pegida hinterherläuft ist bei der Antifa, ihr seid kein Stück besser. Ihr könnt nur beschuldigen und meckern. Ist einer von euch AKTIV in einer Partei????? Tretet doch alle ein und nehmt dann an der DEMOKRATIE teil!",nothing
