id;description;vio
1035100573195032;Super, was ihr Dresdner jede Woche auf die Beine stellt, Ihr seid einfach spitze!;nothing
856871117684646;"Hier deine sog. Gutmenschen: 

""Der größte Lump im ganzen Land, das ist und bleibt der Denunziant.""

Im ""Dritten Reich"" konnte die Denunziation zum Ventil für das ""gesunde Volksempfinden"" werden. Der NS-Staat schüchterte seine Bürger ein, und er ermunterte sie zugleich, jeden Tag am ""neuen Reich"" mitzuarbeiten. Denunzieren konnte jeder, der wollte. Denunzianten kamen oft aus der Nachbarschaft. So wie Salomea Maag: Sie verriet ihren Berliner Nachbarn, den früheren hessischen Innenminister Wilhelm Leuschner, nach dem Attentat vom 20. Juli 1944 an die Gestapo und lieferte ihn damit ans Messer.

Und Denunziationen gingen auch keineswegs still und heimlich vor sich. Vorneweg marschierten nationalsozialistische Zeitungen wie der Stürmer, der mit infamen Storys über Juden die Angeklagten in Gerichtsverfahren und ihre Angehörigen bloßzustellen versuchte und nicht selten in den Selbstmord trieb. An den Ortseingängen auch vieler kleinerer Gemeinden hing das Blatt in den sogenannten Stürmer-Kästen. So fanden solche Geschichten weite Verbreitung.";nothing
1056491137722642;ja,und im Julie dieses Jahres kommt schon die nächste Diätenerhöhung um satte 250€. Uns predigen sie Wasser und selbst trinken sie Wein.;nothing
1010867768951646;"Nicht verarschen lassen.
Nur der Zuzug soll ""gesperrt"" sein, den die Deutschland-Hasser und Umvolker überhaupt nicht manipulieren können.
Die Flutung mit Millionen Steinzeitmenschen geht ungebremst weiter, denn diese ""traumatisieren Schutzsuchenden"" ziehen ja nicht zu, sondern werden ""verteilt"" oder ""zugewiesen"".";nothing
857179697653788;"Regel Nr. 1: Ein Statement immer erstmal mit einer Beleidigung beginnen! ""Gespräch"" beendet! Mit euch kann man einfach nicht normal reden und langsam hab ich da auch keine Lust mehr drauf! Macht einfach euer Zeug... Viel Erfolg noch!";nothing
855115791193512;Ich hoffe du gehst bald;nothing
945853278786429;Fordert endlich Volksabstimmung über den Asylscheis;nothing
882748161763608;Naja ... Passiert.;nothing
1152558468115908;Vorstufe zu den AfD - Sternen. Muss jedes Mitglied offen tragen...;nothing
858648884173536;"ihr Osis klaut uns Ausländern erst die Arbeitsplätze, und jetzt hetzt ihr auch noch.
Kauf dir schonmal ne Burka wenn Du soviel Angst hast vor dem Islam, die köpfen nämlich mit vorliebe hässliche Menschen.
Ach und noch etwas, bleib bitte im Osten, hier im Westen sind wir ganz viele!!!";other
857333897638368;An alle Sender eingeschlossen Privatsender;nothing
858384184200006;"Nein zum Containerdorf am Standort Allende II                                                      Berlin grüßt Dresden! - In Berlin-Buch entsteht ein neues ""buntes"" Containerdorf für ausländische ""Fachkräfte"" https://www.facebook.com/video.php?v=776782855709664";nothing
993975357307554;https://www.tz.de/bilder/2015/10/08/5611959/215758461-foto-facebook-userin-QNa6.jpg;nothing
1063236843714738;na wo ist denn das problem?? können sich ruhig gegenseitig abstechen  einer weniger der auf kosten deutscher steuerzahler lebt!!!  übrigens senegal ist da auch krieg?? und den mörder muß man direkt wieder nach somalia zurückschicken im notfall mit gewalt  so einer hatt sein asylrecht verwirkt!!!!;support
1011561578882265;Weil dann mussten sie jeden Deutschen gleich mit ein bunkern weil unsere Soldaten sind kein Gramm besser.;nothing
1018199771551779;"Und die Deutsche sollen daneben einen Schweinstall bauen. Das ist das Beste fur Islam. ;)";nothing
1134074566630965;Gerne, aber hier sind ja keine, ich seh immer nur Sozialschmarotzer und Rapefugees.;nothing
1056514051053684;Allemal besser als die Kommentare von realitätsfernen klugscheißenden Sozialromantikern, die notorisch  Gegenpositionen einnehmen müssen, selbst wenn die anderen unendlich viele rationale, nachvollziehbare und nachweislich wahre Argumente haben...;nothing
861942403844184;du bist ja ein ganz schlauer;nothing
1035105236527899;Wir schaffen das, das IM Erika abdankt, weiter so. Grüße aus Leipzig.;nothing
972176789487411;Die Medien messen halt mit zweierlei Mass;nothing
856984264339998;Das mach ich jetzt auch.;nothing
884838518221239;"Man habt ihr hier alle ne klatsche... Dass ihr überhaupt existenzfähig seid ist das einzige, was mich an euch beeindruckt. 
Und weil ihr wahrscheinlich denkt ich rede von Arabern, sonstigen Afrikanern usw. ... NEIN, ich meine euch Handvoll minderbemittelte Mitteleuropäer. Sagt mir mal bitte, wo euer sinnloser Hass herkommt? Ihr schiebt doch einfach nur Bock auf Stress weil euer Leben, in euerm Dorf zu langweilig ist";nothing
857252564313168;Das ist nicht ironisch gemeint. Ich würde für Deutschland kämpfen, so dass Deutschland deutsch bleibt. Am Ende des Kampfes würde ich selbst dann auch Deutschland verlassen! Nur damit Deutschland deutsch bleibt!;prospensity
1111613198877102;Danke Wessi ??;nothing
856874001017691;Die Schüler wurden genötigt dazu......;nothing
876540975717660;wenn wir alle fachkräfte aus afrika aufnehmen,wer arbeitet dann noch dort?;nothing
857976880907403;http://www.pi-news.net/2015/01/600-000-illegale-asylbewerber-in-deutschland/;nothing
862030493835375;Zeig dein gesicht Karla!!!!!;nothing
1057716424266780;Global Jihad February 10, 2016  http://www.savemysweden.com/global-jihad-february-10-2016/;nothing
881979688507122;Diese Handlung ( nein und Stopp sagen koennen ) bestärkt mich bei kuenftig zu treffenden Entscheidungen auf privater Ebene. Es bedarf keiner Promotion oder gesellschaftlichen Anerkennung um fuer sich als Mensch zu handeln und kuenfig als solcher zu agieren und anerkannt zu bleiben.  ??;nothing
876331349071956;"Wollen wir ja auch nicht liebe BA da es ja eh zum grössten Zeil nur Wirtschaftsflüchtlinge sind ,Arbeitslose haben wir selber genug ,die muss man da doch nicht extra für nicht mehr überschaubare Sterverschwendung ""einkaufen""!";nothing
998374986867591;"Dafür gibt es mal einen fetten Daumen hoch  ;)";nothing
1011627832208973;Ja und bei Radio SAW heisst es, die Bombenattrappe gehört einem Ingenieur der das Paket aus versehen im Zug vergessen hat.In dem Paket waren Elektronische Bauteile.Und der Mann hat beim Fundbüro dann das Paket als vermisst gemeldet....kommt ausser mir noch jemandem das unglaubwürdig vor???;nothing
857875017584256;"Für die schreckliche Vergangenheit unseres Landes sind die Nachgeborenen nicht verantwortlich, für den Umgang mit ihr aber schon"".";nothing
1065044240200665;Migrant findet vollen Einkaufswagen im Aldi, will ihn zur Polizei bringen. Nazi-Ladendedektiv hindert ihn daran. Glück im Unglück,  dummer Ladendedektiv ruft selber Polizei. Polizei bekommt Einkaufswagen und Migrant als Dank eine Freifahrt im Streifenwagen plus Übernachtung bei führsorglicher Polizei. Pech für Ladendedektiv, muss Bericht schreiben und darf nicht mit Streifenwagen fahren.;nothing
1134181546620267;"Frau Merkel, Sie machen es bitte vor ;)";nothing
1134129349958820;Wir wollen keinen Flüchtlinge als Nachbar. Ist das so schwer zu verstehen. Frau mutti islam.;nothing
1010192939019129;"So einfach geht’s

Weil sie zu Gewalt angestachelt haben soll, hat Israel eine islamistische Partei verboten. Die Regierung erklärte den nördlichen Ableger der Islamischen Bewegung in Israel am Dienstag für illegal. Wenn das Verbot verletzt würde, drohe den Aktivisten Haft, hiess es. Sicherheitskräfte durchsuchten im ganzen Land mehr als ein Dutzend Büros der Partei, beschlagnahmten Computer, Akten und Geld. Darüber hinaus wurden ihre Bankkonten eingefroren. 17 mit der Partei verbundene Organisationen wurden aufgefordert, zu schliessen.
.";nothing
983018041736619;Und ich höre es jetzt schon wieder leise am Horizont: Lügenpresse, Lügenpresse.;nothing
968000836571673;Polen denkt auch so btw.;nothing
856791321025959;Der Reporter meint sie hätten nie behauptet es wären alles Rechte bei den Demonstrationen;nothing
1107503942621361;Das hätte man schon in Lahr tun können  ,leider geschah nicht   ??;nothing
1012235762148180;So viel Dummheit auf einem Haufen. Nee Nee Nee;nothing
1065801556791600;Echt?;nothing
952084304829993;Das dumme Schwein hat ja auf Gangbang gehofft. ..leider wurde es nur Bumm-Aua...trifft den Richtigen;support
977031212335302;Der Untergang Europas geht hier los...;nothing
856928387678919;"Und Fakten sind nun einmal die von den Medien immer wieder hochgerechneten Angaben, wenn es darum geht, Gegen-Kundgebungen zur Pegida schön zu rechnen ! --- Ich habe mich einfach nur an den Fakten unserer ""wahrheits bericht erstattenden Medien"" orientiert !";nothing
982670738438016;So es wird immer schlimmer und dann soll man sich freuen wenn die kommen die armen Kinder bleiben hier die Rabeneltern die ihren Kindern das antun zurück;nothing
856734867698271;Dresden danke. Prost aus Köln :);nothing
1095982850440137;darauf lehren sie an, sehe: kein mensch ist flüchtling;nothing
1124349114270177;Wir sind gut zu Hause angekommen, Auto auch alles i.O. Polizei hatte gut abgeriegelt.;nothing
982725398432550;Gibt den Ungarn Geld dafür das keiner durchkommt!;nothing
857820634256361;Ich were auf jeden Fall immer die Fahne im Garten wehen haben, egal wie doll mein Vater deswegen rumheult ????;nothing
856948711010220;Der war der beste ????;nothing
1123700007668421;Den Kasperln geht langsam der Arsch auf Grundeis.  Bald ist Schluss mit eurer Selbstbedienung an Steuergeldern ihr Schmarotzer!;nothing
968068136564943;Wetten bald kommen Steuererhöungen!;nothing
982702398434850;Irgendwie ist die lisa weg...;nothing
855112174527207;Ne du?;nothing
857942484244176;Es müßen noch mehr werden;nothing
857201994318225;So wo ist der Unterschied denn deiner Meinung nach?;nothing
1064678616903894;Dann wäre ich mal gespannt, in was genau Sachsen das Vorzeigebundesland ist ? Oder soll man etwa stolz auf Clausnitz, Freital und Co. sein?;nothing
1105882786116810;Kein Angst, wenn das Drecksging steht renne ich mit Dynamit rein!;prospensity
876265065745251;Da steht: Deutschland habe  zwar ein modernes und liberales Zuwanderungsrecht, das sei aber in  Staaten wie Indonesien oder Vietnam kaum bekannt... Klar Pegida ist schuld weil die es kaum kennen? Weiter: Ähnliche Erfahrungen hat Becker nach eigenen Angaben auch in Spanien  gemacht... Die Spanier nicht nicht so dumm dass die Pegida nicht kennen. Sie haben selber Pegida und müssen wissen wofür Pegida steht.;nothing
856953837676374;Nein, es ist einfach real Herr Nuhlig.... kommen sie hier in unsere Weststädte und überzeugen sie sich selber und entscheiden. Das Problem bei den Türken ist das sie sich selber als Türken sehen und nicht als Deutsche. Ganz einfach.;nothing
972353286136428;"So etwas  von ""vorverurteilen"" wie bei dem getöteten Khaled in Dresden, wo sofort  Antifa und ""Gegendemonstranten"" Pegida beschuldigt haben, überall Krawall deswegen gemacht haben, Häuser und Autos demolierten und die Medien und Politiker reflexartig Verbot von Pegida gefordert haben?
Und als sich dann herausstellte, dass DER WOHNUNGSGENOSSE, ebenfalls mit Migrationshintergrund, ihn erstochen hat war von den ganzen Inquisitionsgehilfen kein Wort mehr zu hören! 
Das war dann natürlich etwas ganz anderes...

Und jetzt, wo ein Özdemir nach Heidenau geht, empört über die Angriffe und Steinwürfe des rechten Mobs auf die Polizisten (seine Erklärung)?
Allerdings sind die Steinwürfe und die Gewalt laut Bürgermeister von den extra angereisten Autonomen ausgegangen, die in den letzten beiden Nächten ""Jagd"" auf Polizisten und Andere Anwesende gemacht haben. Und Özdemir zetert dennoch über die RECHTE Gewalt und ignoriert die gegenteilige Sachlage!
Weil, anders darf das ja auch nicht sein, und wenn, war das ja ganz normal und ok und das muss man dann so tolerieren...
Meinten Sie so etwas mit Vorverurteilen? 

... und merken Sie noch etwas? Man kann seine Meinung auch OHNE  (teilweise strafbare) Beleidigungen sagen. Schwierig für manche, wie man sieht, aber dennoch machbar!

PS: kennen Sie den Begriff ""mutmaßlich"" überhaupt, wenn Sie so etwas schreiben? Dieser Begriff wird in den Medien und Polizeiberichten immer dann verwendet, wenn Täter nicht feststehen, aber die Sachlage darauf hindeutet. Nicht mehr und nicht weniger.";nothing
982646971773726;vollkommene Übereinstimmung !!;nothing
857536827618075;So wie in deinem Köpfchen - 3 Seiten Mauer, vorne ein Flimmerbild auf dem Nazis laufen, geichzeitig wird es 24/7 mit Propaganda aus Politik und Medien beschallt.;nothing
1035119583193131;Fahrt mal nach Dresden u. gilt euch dort Inspiration, Mut  u Kraft ,das wäre ein guter Anfang . Live in Dresden dabei zu sein ist 10 000mal besser als der Livestream !!!;nothing
1063650957006660;Rainer Göttlinger Es geht um die Rückbildung, um 1400 Jahre.;nothing
987833521255071;Mensch was für eine hammergeile Idee, hätte ich auch drauf kommen können.;nothing
855165247855233;http://www.swr.de/report/asyl-gegen-geld-ausbeutungs-vorwuerfe-gegen-ahmadiyya-gemeinde/-/id=233454/nid=233454/did=14366708/14qq4wa/index.html;nothing
862016450503446;Warum kapieren das bloß die PEGIDA-Gegner nicht, was mit uns gemacht wird?;nothing
1013116588726764;"Hähä jawoll die box mor weg! ;)";call2violence
982702825101474;Ich habe lange gerungen das hier mal los zu werden;nothing
856852934353131;Da sieht man es wieder - null Ahnung von Pegida !;nothing
858425684195856;http://www.blick.ch/news/politik/sie-wollen-armenier-mahnmal-verhindern-tuerken-drohen-der-schweiz-id3403803.html;nothing
982678828437207;Ganz Europa leidet, daran ist allein unsere Regierung und die Eu Vollpfosten Schuld!;nothing
991408484230908;aber in München finden doch auch immer mehr Demos statt, oder ?;nothing
855026191202472;Wer lesen kann ist hier klar im Vorteil.Empfehle Pegidas 19 Punkte programm;nothing
968127046559052;Es tut mir sehr leid, dass Ihr solche Politiker habt, die Euch und Eures Land kaput machen wollen. Bei uns, machen alle Medien und Politiker riesige Propaganda Kampf gegen uns, mit eine aussage, dass alle Leute in Westeuropa glueklich sind, dass die, die Ilegale Migranten aus Iraq , Syrien, Afghanistan, Nord Afrika und woher noch Willkomenn koennen .. Aber 85 % unseres  Vollkes weiss, ( genau wie die Slowakei und die Polen auch) was die Wahrheit ist. Wir hoffen, dass Ihr druck macht, auf Eure Politeker wegen die Granze sperren, weil dann werden die auch bei uns gespert. 800.000 Ilegale Migranten aus muslimische Landern, die gleich nach ankunft zerstoeren die Wohnunge, schlaegen sich untereinander und mit der Polizei - ich verstehe nicht, dass Ihr so viel Gedult habt. Bleiben Sie hartnäckig und kaempfen sie für ihre Zukunft !! Gruesse aus Tschechien;nothing
862621860442905;"jeder kann spazieren gehen ,wo und wann er will,angemeldet werden müssen nur Demonstrationen,mit allem was dazu gehört ;)";nothing
1035121889859567;Es muss nur mal auch was bringen die Katastrophe ist doch da Dänemark schließt die Grenzen und die paar Asylanten kommen wieder zurück nach Deutschland. Wir schaffen uns ab;nothing
