id;description;c2a
982817155090041;Sabrina...Es gab auch viele Kinder die unter dem Reizgas gelitten haben! Auch Mütter die interviewt wurden, welche gesagt haben, nehmt doch bitte meine Kinder und nehmt sie mit in Sicherheit, dann gehe ich auch freiwillig zurück nach Syrien! Das was dort passiert, ist nicht ein Problem der Flüchtlinge, sondern ein Problem der europäischen/deutschen Politik!;FALSE
1064983853540037;Wo hat der die gefunden, in irgendeiner Wohnung wahrscheinlich.;FALSE
858010144237410;Axel Krämer .... wollen wir doch erst mal dass andere ihren horizont erweitern.... fremdsprachen kann ich....arabisch oder türkisch muss nicht...wäre ein MUSS für andere...aber die meisten wollen ja nicht dass ihr horizont sich erweitert, nech?! ich geh jetzt aldi....alter...;FALSE
876268342411590;you cannot sell ancestral land for cosmopolitan or other new fashion, without the consensus of existing and future generations. It is just a waiste of people time and money, people have better things to do in life than having to protest against irresponsible public servants.;FALSE
972424956129261;nach meine Meinung: waren die Flüchtlinge, um Unruhe zu verbreiten an den sie gewöhnen sind.;FALSE
856970877674670;"Schlimm für unsere Regierung ist, bei allen StaSi-Methoden die sie gegen PEGIDA auffahren, wir kennen sie zu gut und fürchten sie nicht mehr.
Das Fürchten hatte schon 1989 ein Ende.";FALSE
995794393792317;Es wird Zeit das der deutsche Polizist aufhört sich den Mund verbieten zu lassen!!!!;TRUE
1063706457001110;Böse wer daraus den Ausländeranteil der Länder ableitet????;FALSE
856794141025677;ihr seid unnötig;FALSE
857933970911694;Wahrscheinlich ist er auch schon seit fünf Jahren 14. Sind aber immer nur Einzelfälle. Ganz sicher. Sagen alle Zeitungen. Nur ein Einzelfall von tausenden.;FALSE
968060019899088;Die Slowakei nimmt sagenhafte Zweihundert (200) Flüchtlinge auf.;FALSE
855112174527207;Ne du?;FALSE
1065242236847532;Wird immer besser....den heiligen Graal haben die noch nicht gefunden oder?;FALSE
1064434893594933;Bernd Arnold Zur Mitteilung: Vor 27 Jahren sind wir mit Schildern auf dem Auto „Wählt CDU“ rum gefahren . Jetzt bin ich der Einstigste, der den Mut hat , mit „Merkel muss weg“ durch Dresden, Meißen, usw:  zu fahren. Es gibt bestimmt auch noch andere Aufkleber. Was ich sagen will , wo ist der Mut hin,? Oder ist das Auto jetzt wichtiger als unsere Kinder oder die Zukunft?;FALSE
857468837624874;https://m.youtube.com/watch?v=5vjJSC970V0;FALSE
856928951012196;schweizer auch?? oder genügt es das eure politiker die uns in den mund gelegten worte rumposaunen??;FALSE
982702218434868;Lisa Sander und Du?  Was bist Du? Auf jeden Fall nicht ganz dicht in Deinem Oberstübchen ????????????;FALSE
882695001768924;"Wieder einer der kein Geld mehr erhält und nicht klauen geht.....;)";FALSE
857601070944984;In England reden die Grünen Faschisten endlich Klartext! http://www.dailymail.co.uk/news/article-2925596/It-NOT-crime-join-ISIS-says-Green-party-leader-does-not-want-punish-people-think.html;FALSE
856764727695285;"""Deutsche Opfer, fremde Täter"".
http://www.deutscheopfer.de/";FALSE
855116041193487;Die Zahlen sind nicht rückläufig,verbreite nicht solch Unsinn,bist wohl Lügenpresse verseucht!Außerdem ist der Name Pegida Europaweit ein Markenname geworden!Natürlich gibt es eine Islamisierung,lebst wohl hinterm Mond?;FALSE
857180587653699;Kann gut sein. Die bunte Veranstaltung vom 11.01.15 ist mir noch gut in Erinnerung. Krönte sich mit Verschmähung von Pegida basierend auf Falschdarstellungen. Mal sehen wie es heute wird. Überzeugt euch selber.;FALSE
995793067125783;Mir würde schon reichen wenn er EINE Deutsche verhaftet.;FALSE
993976877307402;Normal muss es jeden Tag  überall Demos geben, Druck muss drastisch erhöht werden um den Wahnsinn einzudämmen. Aber solange das Volk nicht zusammen hält wird das eh nix, dafür sorgen ja Medien und Regierung. So langsam bekomm ich auch schiss was das noch wird hier.;TRUE
858085080896583;nee aber euch idioten kann man nur mit gewalt versuchen etwas verstand wenigstens ein zu prügeln denn ihr macht ja dicht wenn man euch mit vernünftigen argumenten kommt;FALSE
1134129619958793;Mutti, wir kennen Dich. Das ist uns schon zu viel!!!!;FALSE
1105826826122406;Xerxes Azizi Massenmörder ist die Regierung und nicht das Volk!!! Aber schon klar Du Affe!;FALSE
1007570889281334;"Ich glaub den Antifanten hat der Spruch ""Wir Dienen Deutschland"" nicht so recht gepasst....";FALSE
993939053977851;Ich glaube ihre Nase ist gewachsen als sie das gesagt hat;FALSE
946618685376555;anne.....genausoviel liebe wie die wichser am wochenende in berlin im bad? verpiss dich mit deinem rotz;TRUE
857141227657635;"Hallo Pegida-Anhänger, sagt mal, wo kann man sich denn die 10€/h abholen, die man als Gegendemonstrant verdient? Und was zahlt ihr?
";FALSE
857874730917618;Ich dachte, meine Frage war tolerant und weltoffen genug formuliert.....;FALSE
856844547687303;Den heutigen Rednern ist nichts mehr hin zuzufügen, es war wieder Top! Genau das brennt den Leuten unter den Nägeln, Gehör finden und sich verstanden fühlen. Bei Pegida finde ich mich verstanden. Liebes Org-Team macht weiter, wir stehen hinter Euch!;TRUE
857267300978361;Das verstehe ich auch nicht??? https://www.youtube.com/watch?v=BTSSzAxHPLQ;FALSE
1063298467041909;schade...nur einer;FALSE
1012579748780448;Zumindest wurde Schlimmeres verhindert. Die Gutmeinenden haben demnach versagt.;FALSE
857005611004530;"https://m.facebook.com/profile.php?id=1523294224600457

Gerne liken! :)";FALSE
1010754258962997;Produkte rot-rot-grüner Gutmenschenindoktrination.... brainwashed und verblendet ...daher erfolgreich.;FALSE
1011403822231374;wäre doch nicht das erste mal das wir verarscht werden!!!! ??;FALSE
856936487678109;Kinder sind leicht manipulierbar und das Gefühl,  Erwachsenen überlegen zu sein... im Grunde macht man aus den Kids eine Mischung aus Pipi Langstrumpf und Bibi Blocksberg und Robin Hood;FALSE
858386540866437;Erst Adolf, jetzt ist auch noch Magda weg... ging vor 1945 irgendwie alles langsamer;FALSE
945510732154017;"Ich hatte vor Monaten mal mit dem Büroleiter von Herr tillich telefoniert, weil ich einen Brief mit den Titel ""Hilferuf eines Handwerkers aus bautzen"" an ihn geschrieben habe! Es ging  auch um das Thema Asyl in Deutschland!  Zu der Zeit hatte ich schon prophezeit,  dass es die Partei nicht mehr lange gibt wenn die so weiter machen! Da Sie aber weiterhin die stimme der produktiven Bürger nicht erhören wollen,  wird es dann wohl über kurz oder lang so eintreten :( ich verstehe diese Politiker nicht mehr :(";FALSE
887989264572831;So ist es;FALSE
857395894298835;Grad aus München vernommen - ca 3000 wollen zu BAGIDA, bisher sind nur ca 1000 durchgekommen.;FALSE
1007147909323632;Wenn dem so ist,dann hat man Wort gehalten und den Schleppern das Geschäft versaut .Aber das ist dann auch schon alles an guten Nachrichten in dieser Sache.;FALSE
1011605852211171;Ich hab so den Verdacht das wir für mögliche Terroranschläge  sensibilisiert werden sollen!;FALSE
1007277552644001;Georgios Xank;FALSE
882678901770534;"""platzt die Einrichtung aus allen Nähten. Im Februar waren in dem Heim an  der Kasernenstraße 275 Menschen aus 21 verschiedenen Nationen  untergebracht. Drei bis vier Asylbewerber teilen sich jeweils ein Zimmer"" och je, die armen :-D  soll'n se doch zu Hause anrufen, das de Bude voll is und keiner mehr kommen soll ! ! !";TRUE
855020067869751;Jetzt wohl weniger.;FALSE
1105824799455942;Du kannst von Glück reden, dass du - wegen deinem Alter - die Islamisierung Deutschlands nicht mehr mit erleben wirst. In diesem Land werden in 100-200 Jahren mehr Moslems Leben als Christen usw. weil ihr am aussterben seid. Zu verdanken habt ihr das euch selber, denn zum Glück ist die Geburtenrate so niedrig „smile“-Emoticon. Die Welt wird ein besseres ohne euch Massemmörder.;FALSE
1010254625679627;Ich finde die Reden von Frau Festerling immer super.....sie sagt gerade raus was viele von uns denken ohne Angst davor zu haben wie die Medien das für ihre Zwecke wieder ausschlachten. So ist das richtig wir haben das Recht unsere Gedanken aussprechen zu dürfen! Danke für ihren Mut (y);FALSE
1010735318964891;Die 2 mochte ich nie.;FALSE
961085313929892;Jetzt wo's eng wird Fetzen sich die Hilfsorganisationen schon! Es ist und wird immer sein, zuviel ist zuviel!;FALSE
1064098036961952;Haha da hat sich ja die Hamburger Morgenpost ein Eigentor geschossen.;FALSE
1036834196355003;Imke Dellert-Helmke ja und lassen zu das Massenvergewaltigungen Stattfinden super und das ist erst der Anfang denn in Wiklichkeit ist es eh schlimmer denn die Medien werden ja stark Zensiert *leider Achja ne ich bin nicht Rechts ich bin einfach nur bei Klaren verstand und sehe was um mich herum so passiert;FALSE
982778395093917;Es ist seltsam , wie diese Feiglinge plötzlich mutig genug, um zu kämpfen geworden . Zu viel Angst , um für ihr eigenes Land gegen das Böse , aber glücklich, gegen schwache Polizei, die nur verwenden, wird Tränengas bekämpfen kämpfen. Erschießen . Nagetiere.;FALSE
858343417537416;"Liebe Frau Wypior,

die letzte Bundestagswahl ist keine 1,5 Jahre her. Was haben denn die Leute, die jetzt bei Pegida mitmarschieren und die, welche man als große graue Masse zu den Pegida-Symphatisanten hinzuwähnt, am besagten 22. September 2013 gemacht? In der Nase gebohrt? 84 % der Stimmen fielen auf CDU, SPD, Linke und Grüne, also auf genau die Parteien, auf die die Peggis jetzt schimpfen.

Oder hat die ""Islamisierung des Abendlandes"" erst danach angefangen? Das wäre in der Tat lustig. :D";FALSE
856748537696904;(y)  Sehr gut!;FALSE
982752808429809;"ja super, so einig ist sich unser hoch gelobtes Europa...
Der kroatische Ministerpräsident sagte sogar, dass die Regierung seines Landes den Flüchtlingen erlauben würde, die serbisch-kroatische Grenze ungehindert zu passieren, um nach Westeuropa weiterzureisen.
http://www.epochtimes.de/welt/europa/illegale-masseneinwanderung-geht-weiter-kroatien-winkt-migranten-durch-islam-a1269511.html";FALSE
1137143072990781;Als ob die illegalen sich beindrucken lassen von Grenzen, trauriger Weise läuft's nur noch so. Einige Länder machen das so und haben nicht unsere Probleme :/;FALSE
1010860542285702;Joko und Klaas sind neben Schweiger auch die größten Lachnummern;FALSE
858320124206412;http://up.picr.de/20819555ym.jpg;FALSE
1124408774264211;Nico Anders Der neue Faschismus wird nicht sagen, ich bin der Faschismus, er wird sagen, ich bin der Anti-Faschismus.;FALSE
969118906459866;Meinungsumfrage--Politiker--Telefon---hast Dich verwählt am Telefon--kannst aufhängen----was machst mit dem Politiker????;FALSE
1134108226627599;Wir haben dich kennen gelernt das reicht uns;FALSE
982660011772422;wenn die erstmal in Deutschland sind ,würde es mich wundern wenn sie sich hier anders benehmen;FALSE
1124609030910852;Es gibt auch vernünftige Israelis wie Herrn Simon Goldberg hier auf Facebook die genauso denken wie wir!!! Dafür meinen Respekt!!!;FALSE
876540975717660;wenn wir alle fachkräfte aus afrika aufnehmen,wer arbeitet dann noch dort?;FALSE
1064991900205899;"Nur weil nicht sein kann was nicht sein darf,Musiker verlieren doch immer ihre Gitarren,man kann dann doch froh über ehrliche"" Finder""sein.Ich finde das schön.";FALSE
968111093227314;"""Fachkräfte""war ironisch gemeint!";FALSE
1010272865677803;Beispiele knapp an uns vorbeigegangener Attentate gefällig ??? http://www.welt.de/politik/ausland/article112041964/Die-Angst-dass-das-Glueck-Deutschland-mal-verlaesst.html;FALSE
1056725551032534;https://m.youtube.com/watch?feature=youtu.be&v=-JjmZ9z3hQg;FALSE
1097871493584606;Respekt für Russland ,sich mit sowas.........!;FALSE
856850814353343;Congratulations !;FALSE
925369530834804;das hoffen wir auch...;FALSE
856858871019204;Vor einem Linken Dreckschwein..;FALSE
994403580598065;Tja, halt mich halt nicht für dümmer als du es bist.;FALSE
857795197592238;Sehr gut Griechenland, zeigt der EU Diktatur wie es geht!!!!!;TRUE
876578855713872;"Zuwanderung von ""Fachkräften""  ich lach mich schlapp !!!!!!!!!!!!!!!";FALSE
856771837694574;so war das nicht gemeint, sondern die Veranstaltung ist doch noch nicht zu ende , also gehe ich mal davon aus das es nicht bei den nur 20000-25000 bleiben wird!!!!  mir ging es hauptsächlich um das Wort  waren!!!!;FALSE
963508060354284;Endlich war ich gestern wieder mal bei PEGIDA dabei, trotz der Hitze, war mir aber egal. Tatjana war wie immer sehr gut. Stichhaltige Forderungen ohne langes Palaver auf den Punkt gebracht. Ich komme wieder.;FALSE
1063584870346602;"Wahrscheinlich war der Senegalese ein ""Ungläubiger""... Der Moslem folgte also nur einem der 28 Mordbbelastenefehle in Mahomets Kampf...";FALSE
1065850816786674;Macht weiter so ,aus solchen Situationen entstehen die Witze ??????????;TRUE
876342079070883;Die O-Summen der SPD.;FALSE
856772547694503;"Paul Breuer bezeichnet die Polizisten ""Bullen"" und arbeitet beim Landgericht...???";FALSE
1056912561013833;Jiipiiee , wer bezahlt die Tickets? >:(;FALSE
857462950958796;Konrad Duden persönlich .... Da du weißt schon....^^;FALSE
856743701030721;Conni da wirst Du auch lange warten können. :-);FALSE
857449744293450;Und wo ist das Problem? Es leben Menschen aus 180 Nationen in Frankfurt am Main und es funktioniert gut! Frankfurt ist eine sehr weltoffene Stadt, was man von Dresden nicht gerade behaupten kann.;FALSE
982902468414843;Das ist mal wieder typisch,  da dreht ein geringer Teil der Flüchtlinge,  die übrigens wochenlang auf der Flucht waren durch und es wird hier wieder so hingestellt als wenn alle so sind. Ich möchte mal wissen wie man selbst reagieren würde wenn einen sowas passiert.;FALSE
991240627581027;Bei der Übertragung fehlt der Ton!!!!!;FALSE
857753360929755;Typisch Deutsch, kaum versucht man sich mal für die eigenen Mitbürger, und dazu zählen für mich auch die vielen Ausländer die einen entscheidenden Anteil am Aufbau Deutschlands nach Kriegsende geleistet haben, einzusetzen wird man gleich in die rechte Ecke gestellt. Fakt ist doch einfach, das es eine Begrenzung der Zuwanderung geben muss. Für wieviele sollen wir denn noch zahlen??;FALSE
1010192449019178;Sanktionen treffen vor allem Unschuldige.;FALSE
856937407678017;Bevor wir unser Geld ins Ausland schicken und es dort versickert können wir es auch im eigenen Land verbrennen. Und wenns die aggressiven Gegendemonstranten nicht gäbe bräuchte man gar keinen Polizeieinsatz.;FALSE
1107840469254375;Kriminelle Vollpfosten.;FALSE
1066475773390845;Daniela ---- beides ist richtig!;FALSE
856992854339139;"Lieber Herr Pieper, 

ich kenne Sie gar nicht, weshalb sollte ich gerade Sie persönlich diskriminieren wollen?

Warum haben Sie meine Fragen auf sich bezogen?";FALSE
972152429489847;Falsch mein Freund aber ich halt mich lieber an Tatsachen und nicht was Fernsehen und Presse so darstellen wie es ihnen gerade in den Kram passt.;FALSE
1063670877004668;"Ganz einfach: je mehr Migranten ein Schulsystem integrieren muss, umso schlechter schneidet es in der Gesamtwertung ab.

Was dann übrigens auch Indiz für die Zukunft des jeweiligen Wirtschaftsstandortes ist.";FALSE
885881321450292;Keiner:-);FALSE
945834762121614;hoffentlich kriegen sie nochmal 10.000;FALSE
857416134296811;"Ich war jetzt schon bei 6 Pegida-Demonstrationen und ich muss sagen, es gab nie anzeichen von rassismus mir gegenüber. 
Ich wurde akzeptiert und gesehen wie jeder andere.
Mir hat sogar einer eine Zigarette ausgegeben, was ich persönlich auch sehr nett fand. :P :) danke";FALSE
1088416117863477;Hoffentlich gibt es mal kein Verkehrsunfall;FALSE
857213280983763;"Fang nicht mit irgendwelchen Klassen an. Jeder weiss wovon ich rede. Ein Schriftstück allein macht  niemanden zum Einheimischen und vorallem nicht solche fehlintegrierten Typen !!! Traurig nur , das man auch jetzt wieder versucht alles zu vertuschen , indem man nicht mehr wie damals sagt : "" Ein Deutscher mit türkischer Herkunft ist für die Tat verantwortlich !!! ""  Es soll ja niemand mehr wissen , das überwiegend Moslems für kriminelle Taten wie diese in Deutschland und Europa verantwortlich sind.";FALSE
